timestamp,company_code,company_name,ticker,target_financial_year,nse_company,match_score,nse_from_year,nse_to_year,attachment_url,output_file,status,message
2026-08-26T03:36:27,COFORGE,Coforge,2024-25,NSE,https://nsearchives.nseindia.com/corporate/COFORGE_28082025220019_BRSR_Intimation.pdf,COFORGE_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T03:36:49,LTTS,L&T Technology Services,2024-25,NSE,https://nsearchives.nseindia.com/corporate/LTTS_23052025212838_IntimationAnnualReport2025_DSC.pdf,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:36:51,TATAELXSI,Tata Elxsi,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TELNSE_29052025183519_TELBRSRFY25.pdf,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:36:52,OFSS,Oracle Financial Services Software,2024-25,NSE,https://nsearchives.nseindia.com/corporate/OFSS_27062025192524_OFSSLettertoSEBRSR2025.pdf,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:36:56,KPITTECH,KPIT Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/KPITTECH_10072025175501_KPITBRSR2425_Signed.pdf,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:37:18,CYIENT,Cyient,2024-25,NSE,https://nsearchives.nseindia.com/corporate/CYIENT_24062025190008_24062025Annualreportsigned.pdf,CYIENT_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T03:37:19,BSOFT,Birlasoft,2024-25,NSE,https://nsearchives.nseindia.com/corporate/BSOFT_11072025145110_SEIntimationBRSR.pdf,BSOFT_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T03:37:22,ZENSARTECH,Zensar Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/ZENSARTECH_01072025181715_SEIntimationBRSRF.pdf,ZENSARTECH_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T03:37:23,TATATECH,Tata Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TTLNSE_28052025200521_BRSR.pdf,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:37:23,HAPPSTMNDS,Happiest Minds Technologies,2024-25,NSE,,HAPPSTMNDS_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T03:50:10,TCS,Tata Consultancy Services,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_27052025233643_BRSRSEint27052025_signed.pdf,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:50:46,INFY,Infosys,2024-25,NSE,https://nsearchives.nseindia.com/corporate/Infosys_02062025172921_infosys-ar-2025.pdf,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:50:46,WIPRO,Wipro,2024-25,NSE,,WIPRO_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T03:50:49,HCLTECH,HCL Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/HCLTECH_02082025204043_BRSR_2024-25.pdf,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:50:56,TECHM,Tech Mahindra,2024-25,NSE,https://nsearchives.nseindia.com/corporate/Apekshakhemka_23062025233414_StockExchangeIntimationBRSR_S.pdf,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:50:56,LTIM,LTIMindtree,2024-25,NSE,,LTIM_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T03:50:56,MPHASIS,Mphasis,2024-25,NSE,,MPHASIS_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T03:50:59,PERSISTENT,Persistent Systems,2024-25,NSE,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_23062025235235_PSLBusinessResponsibilityandSustainabilityReport2025signed.pdf,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:51:04,COFORGE,Coforge,2024-25,NSE,https://nsearchives.nseindia.com/corporate/COFORGE_28082025220019_BRSR_Intimation.pdf,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:51:55,LTTS,L&T Technology Services,2024-25,NSE,https://nsearchives.nseindia.com/corporate/LTTS_23052025212838_IntimationAnnualReport2025_DSC.pdf,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:51:59,TATAELXSI,Tata Elxsi,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TELNSE_29052025183519_TELBRSRFY25.pdf,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:01,OFSS,Oracle Financial Services Software,2024-25,NSE,https://nsearchives.nseindia.com/corporate/OFSS_27062025192524_OFSSLettertoSEBRSR2025.pdf,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:11,KPITTECH,KPIT Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/KPITTECH_10072025175501_KPITBRSR2425_Signed.pdf,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:50,CYIENT,Cyient,2024-25,NSE,https://nsearchives.nseindia.com/corporate/CYIENT_24062025190008_24062025Annualreportsigned.pdf,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:53,BSOFT,Birlasoft,2024-25,NSE,https://nsearchives.nseindia.com/corporate/BSOFT_11072025145110_SEIntimationBRSR.pdf,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:57,ZENSARTECH,Zensar Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/ZENSARTECH_01072025181715_SEIntimationBRSRF.pdf,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:59,TATATECH,Tata Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TTLNSE_28052025200521_BRSR.pdf,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T03:52:59,HAPPSTMNDS,Happiest Minds Technologies,2024-25,NSE,,HAPPSTMNDS_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:01:03,SONATSOFTW,Sonata Software,2024-25,NSE,https://nsearchives.nseindia.com/corporate/SONATSOFTW_04072025194537_Sefilingbrsr.pdf,SONATSOFTW_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T04:01:03,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:09:30,TCS,Tata Consultancy Services,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_27052025233643_BRSRSEint27052025_signed.pdf,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:31,INFY,Infosys,2024-25,NSE,https://nsearchives.nseindia.com/corporate/Infosys_02062025172921_infosys-ar-2025.pdf,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:31,WIPRO,Wipro,2024-25,NSE,,WIPRO_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:09:32,HCLTECH,HCL Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/HCLTECH_02082025204043_BRSR_2024-25.pdf,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:32,TECHM,Tech Mahindra,2024-25,NSE,https://nsearchives.nseindia.com/corporate/Apekshakhemka_23062025233414_StockExchangeIntimationBRSR_S.pdf,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:32,LTIM,LTIMindtree,2024-25,NSE,,LTIM_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:09:32,MPHASIS,Mphasis,2024-25,NSE,,MPHASIS_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:09:32,PERSISTENT,Persistent Systems,2024-25,NSE,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_23062025235235_PSLBusinessResponsibilityandSustainabilityReport2025signed.pdf,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:33,COFORGE,Coforge,2024-25,NSE,https://nsearchives.nseindia.com/corporate/COFORGE_28082025220019_BRSR_Intimation.pdf,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:33,LTTS,L&T Technology Services,2024-25,NSE,https://nsearchives.nseindia.com/corporate/LTTS_23052025212838_IntimationAnnualReport2025_DSC.pdf,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:34,TATAELXSI,Tata Elxsi,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TELNSE_29052025183519_TELBRSRFY25.pdf,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:34,OFSS,Oracle Financial Services Software,2024-25,NSE,https://nsearchives.nseindia.com/corporate/OFSS_27062025192524_OFSSLettertoSEBRSR2025.pdf,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:35,KPITTECH,KPIT Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/KPITTECH_10072025175501_KPITBRSR2425_Signed.pdf,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:36,CYIENT,Cyient,2024-25,NSE,https://nsearchives.nseindia.com/corporate/CYIENT_24062025190008_24062025Annualreportsigned.pdf,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:36,BSOFT,Birlasoft,2024-25,NSE,https://nsearchives.nseindia.com/corporate/BSOFT_11072025145110_SEIntimationBRSR.pdf,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:36,ZENSARTECH,Zensar Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/ZENSARTECH_01072025181715_SEIntimationBRSRF.pdf,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:37,TATATECH,Tata Technologies,2024-25,NSE,https://nsearchives.nseindia.com/corporate/TTLNSE_28052025200521_BRSR.pdf,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:09:37,HAPPSTMNDS,Happiest Minds Technologies,2024-25,NSE,,HAPPSTMNDS_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:10:59,SONATSOFTW,Sonata Software,2024-25,NSE,https://nsearchives.nseindia.com/corporate/SONATSOFTW_04072025194537_Sefilingbrsr.pdf,SONATSOFTW_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:10:59,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,NOT_DOWNLOADED,pending,Official NSE source not yet verified.
2026-08-26T04:28:27,TCS,Tata Consultancy Services,2024-25,Existing/Unknown,,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:28:29,INFY,Infosys,2024-25,Existing/Unknown,,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:28:29,WIPRO,Wipro,2024-25,Existing/Unknown,,WIPRO_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:28:30,HCLTECH,HCL Technologies,2024-25,Existing/Unknown,,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:28:30,TECHM,Tech Mahindra,2024-25,Existing/Unknown,,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:28:36,LTIM,LTIMindtree,2024-25,NSE,https://nsearchives.nseindia.com/annual_reports/AR_26433_LTIM_2024_2025_A_07052025121730.pdf,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,validation failed: BRSR content
2026-08-26T04:28:36,LTIM,LTIMindtree,2024-25,ALL_SOURCES,,LTIM_BR_24-25.pdf,ALL_SOURCES_FAILED,failed,All configured source attempts failed.
2026-08-26T04:29:01,MPHASIS,Mphasis,2024-25,NSE,https://nsearchives.nseindia.com/annual_reports/AR_26670_MPHASIS_2024_2025_A_01072025190655.pdf,MPHASIS_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:02,PERSISTENT,Persistent Systems,2024-25,Existing/Unknown,,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:02,COFORGE,Coforge,2024-25,Existing/Unknown,,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:03,LTTS,L&T Technology Services,2024-25,Existing/Unknown,,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:04,TATAELXSI,Tata Elxsi,2024-25,Existing/Unknown,,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:04,OFSS,Oracle Financial Services Software,2024-25,Existing/Unknown,,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:05,KPITTECH,KPIT Technologies,2024-25,Existing/Unknown,,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:07,CYIENT,Cyient,2024-25,Existing/Unknown,,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:07,BSOFT,Birlasoft,2024-25,Existing/Unknown,,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:08,ZENSARTECH,Zensar Technologies,2024-25,Existing/Unknown,,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:08,TATATECH,Tata Technologies,2024-25,Existing/Unknown,,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:29:08,HAPPSTMNDS,Happiest Minds Technologies,2024-25,NSE,,HAPPSTMNDS_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,No URL configured for this source.
2026-08-26T04:29:08,HAPPSTMNDS,Happiest Minds Technologies,2024-25,BSE,,HAPPSTMNDS_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,No URL configured for this source.
2026-08-26T04:29:11,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Happiest Minds Official,https://www.happiestminds.com/investors/Annual%20Report/2024-2025-Q4/HappiestMindsBRSR04072025.pdf,HAPPSTMNDS_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T04:30:53,SONATSOFTW,Sonata Software,2024-25,Existing/Unknown,,SONATSOFTW_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:30:53,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,No URL configured for this source.
2026-08-26T04:30:53,HEXAWARE,Hexaware Technologies,2024-25,BSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,No URL configured for this source.
2026-08-26T04:30:53,HEXAWARE,Hexaware Technologies,2024-25,Hexaware Official,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,No URL configured for this source.
2026-08-26T04:30:53,HEXAWARE,Hexaware Technologies,2024-25,ALL_SOURCES,,HEXAWARE_BR_24-25.pdf,ALL_SOURCES_FAILED,pending,No source URL is currently configured. Manual/NSE/BSE discovery required.
2026-08-26T04:58:09,TCS,Tata Consultancy Services,2024-25,Existing/Unknown,,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:10,INFY,Infosys,2024-25,Existing/Unknown,,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:10,WIPRO,Wipro,2024-25,Existing/Unknown,,WIPRO_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:10,HCLTECH,HCL Technologies,2024-25,Existing/Unknown,,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:10,TECHM,Tech Mahindra,2024-25,Existing/Unknown,,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:10,LTIM,LTIMindtree,2024-25,NSE,,LTIM_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T04:58:10,LTIM,LTIMindtree,2024-25,BSE,,LTIM_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T04:58:21,LTIM,LTIMindtree,2024-25,LTIMindtree Official,https://www.ltimindtree.com/wp-content/uploads/2025/05/LTIMindtree-BRSR-FY2024-25.pdf,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,LTIMindtree Official download failed after 3 attempts: invalid PDF signature
2026-08-26T04:58:21,LTIM,LTIMindtree,2024-25,ALL_SOURCES,,LTIM_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,failed,All configured source attempts failed validation or download.
2026-08-26T04:58:45,MPHASIS,Mphasis,2024-25,Existing/Unknown,,MPHASIS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:45,PERSISTENT,Persistent Systems,2024-25,Existing/Unknown,,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:46,COFORGE,Coforge,2024-25,Existing/Unknown,,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:46,LTTS,L&T Technology Services,2024-25,Existing/Unknown,,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:46,TATAELXSI,Tata Elxsi,2024-25,Existing/Unknown,,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:46,OFSS,Oracle Financial Services Software,2024-25,Existing/Unknown,,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
